,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
1218,25116071,error message failure when analyzer created without tokenizer,"
returns error:


reason should probably be: ""analyzer [my_analyzer] must have a declared tokenizer associated with it""

",0,2,0,0,8,16,18.67,0,2,18,2,44138,1,declared tokenizer my_analyzer associate analyzer reason `` return error,declared tokenizer my_analyzer associate analyzer reason `` return error
1219,26479834,add afb- command to remove a basic block from a function,"
",0,0,0,0,11,0,-15.81,0,1,23,0,10992,0,,
1220,27925408,upgrade espree,"the new version of espree has been released that supports es7 exponentiation operator. eslint can get this for free by upgrading. :)

aside from installing the new package, we'd just need to update the documentation to mention that `ecmaversion` can now go to 7.

",0,0,0,0,2,43,11.43,0,4,16,4,14910,1,exponentiation espree es7 ecmaversion free upgrade operator package instal eslint,exponentiation espree es7 ecmaversion free upgrade operator package instal eslint mention release update support documentation version
1221,22608225,vf? is incomplete,"see the offending switch()

",0,0,0,0,3,4,10.15,0,1,2,1,10992,0,offend switch,offend switch
1222,2371730,blocktype is defined in Definition instead of Init in some actions,"Reported at http://bugs.debian.org/709614 by Paul Saunders
Leads to incorrect operation

I will take care about it within an hour
",1,reported leads saunders paul //bugs.debian.org/709614 operation care incorrect hour http,reported leads saunders paul //bugs.debian.org/709614 operation care incorrect hour http,,,,,,,,,,,,
1223,43877259,Foreign keys - Table dropdown ,"1. Default item is the last item, which is empty. It should be the first item, which is also empty.
2. Numbers in names aren't sorted properly.

tbl_relation.php - Foreign key constraints",0,item empty tbl_relation.php constraint foreign sort properly key default,item empty tbl_relation.php constraint foreign sort properly key default,,,,,,,,,,,,
1224,38682004,?O should handle string -> id conversions too,,0,,,,,,,,,,,,,,
1225,36677434,sandbox.restore with args should throw,"- Sinon version: 1.17.5
- Environment: node / browser
- Example URL: https://runkit.com/5701d7f537a13d1200a55a1b/57ddaf833ffa1f1400543e75
- Other libraries you are using: none

I expected this code to throw since `sandbox.restore` doesn't take any arguments.

``` js
const sinon = require(""sinon"")

const sandbox = sinon.sandbox.create();
sandbox.restore('foo', 'bar');
```

I've found that in a couple places in our code base, engineers think they can restore an individual stub by calling:

``` js
sandbox.restore(stub);
```

Which actually restores **all** stubs

Whereas they should be calling:

``` js
stub.restore();
```

I've been thinking of how I should address this problem, possibly by using a linter or by monkey patching the library. However, I figure that more than just our team has run into this and this is a thing sinon itself can protect engineers from doing.
",1,sinon sandbox.restore stub `` engineer restore const library stub.restore sinon.sandbox.create,sinon sandbox.restore stub `` engineer restore const library stub.restore sinon.sandbox.create **all** sandbox monkey 1.17.5 //runkit.com/5701d7f537a13d1200a55a1b/57ddaf833ffa1f1400543e75 'foo team protect 'bar call,,,,,,,,,,,,
1226,62018237,User Manual: document `--workspace_status_command`,"The documentation is missing for this.

I offer my answer on https://stackoverflow.com/questions/47622645 as source material for this.",0,answer //stackoverflow.com/questions/47622645 offer material source documentation http,answer //stackoverflow.com/questions/47622645 offer material source documentation http,,,,,,,,,,,,
1227,67823929,e graph.format=? not working,"```
[0x00000000]> e~format
graph.format = dot
[0x00000000]> e graph.format=?
[0x00000000]> e??graph.format
        graph.format: Specify output format for graphs (dot, gml, gmlfcn)
[0x00000000]>
```",0,0x00000000 graph.format dot graph.format= gmlfcn gml e~format graph format ``,0x00000000 graph.format dot graph.format= gmlfcn gml e~format graph format `` output,,,,,,,,,,,,
1228,33452350,ccode(sinc(x)) doesn't work,"```
In [30]: ccode(sinc(x))
Out[30]: '// Not supported in C:\n// sinc\nsinc(x)'
```

I don't think `math.h` has `sinc`, but it could print

```
In [38]: ccode(Piecewise((sin(theta)/theta, Ne(theta, 0)), (1, True)))
Out[38]: '((Ne(theta, 0)) ? (\n   sin(theta)/theta\n)\n: (\n   1\n))'
```
",0,theta \n sin ne ccode sinc 38 30 `` sinc\nsinc,theta \n sin ne ccode sinc 38 30 `` sinc\nsinc piecewise \n// 1\n /theta\n /theta math.h '// print support true,,,,,,,,,,,,
1229,20296376,Mini-graph overlap with disassembly ,"There is space that is not used 

<img width=""1434"" alt=""captura de pantalla 2015-07-28 a las 16 36 56"" src=""https://cloud.githubusercontent.com/assets/3474042/8934223/ef1c357a-3546-11e5-826f-f1a4f7cff923.png"">
",1,`` pantalla la captura 36 2015-07-28 1434 //cloud.githubusercontent.com/assets/3474042/8934223/ef1c357a-3546-11e5-826f-f1a4f7cff923.png de 56,`` pantalla la captura 36 2015-07-28 1434 //cloud.githubusercontent.com/assets/3474042/8934223/ef1c357a-3546-11e5-826f-f1a4f7cff923.png de 56 width= alt= 16 img src= space http,,,,,,,,,,,,
1230,59689785,Bug in sklearn_api.hdp and in sklearn_api.ldamodel,"<!--
If your issue is a usage or a general question, please submit it here instead:
- Mailing List: https://groups.google.com/forum/#!forum/gensim
For more information, see Recipes&FAQ: https://github.com/RaRe-Technologies/gensim/wiki/Recipes-&-FAQ
-->

<!-- Instructions For Filing a Bug: https://github.com/RaRe-Technologies/gensim/blob/develop/CONTRIBUTING.md -->

#### Description
The new `sklearn_api.hdp` (and also `ldamodel`) modules and/or their combination with `matutils.Sparse2Corpus` yield the wrong results when fitting models from sklearn vectorizers or other sklearn-styled sparse matrices, since they are stored in CSR format. This error might occur in other sklearn_api classes, too.

I believe that either the default value of Sparse2Corpus constructor's `documents_columns` parameter should be changed:

```python
class Sparse2Corpus(object):
    """"""
    Convert a matrix in scipy.sparse format into a streaming gensim corpus.
    This is the mirror function to `corpus2csc`.
    """"""

    # Change this to def __init__(self, sparse, documents_columns=False) ?
    def __init__(self, sparse, documents_columns=True):
        if documents_columns:
            self.sparse = sparse.tocsc()
        else:
            self.sparse = sparse.tocsr().T  # make sure shape[1]=number of docs (needed in len())
```

or the following call should include that `documents_columns=False`:

```python
# Same happens in lda model
class HdpTransformer(TransformerMixin, BaseEstimator):
    ...
    def fit(self, X, y=None):
        """"""
        Fit the model according to the given training data.
        Calls gensim.models.HdpModel
        """"""
        if sparse.issparse(X):
            corpus = matutils.Sparse2Corpus(X) # Change to matutils.Sparse2Corpus(X, False) ?
        ...
```


<!-- Example: Vocabulary size is not what I expected when training Word2Vec. -->

#### Steps/Code/Corpus to Reproduce

Example: The number of processed documents corresponds to the number of features.

```python
from sklearn.datasets import fetch_20newsgroups
from sklearn.feature_extraction.text import CountVectorizer
from gensim.sklearn_api.hdp import HdpTransformer

# Small dataset configuration
ngs = fetch_20newsgroups()
samples = ngs.data[:100]

# Simple count vectorization
vectorizer = CountVectorizer()
# x is a sparse matrix
x = vectorizer.fit_transform(samples)
print(""%d documents, %d features"" % x.shape) # 100 documents, 6547 features

inv_vocab = {v: k for k, v in vectorizer.vocabulary_.items()}

# Train a HDP
hdp_transformer = HdpTransformer(inv_vocab)
hdp_transformer.fit(x)

# Should be 100 but got 6547
print(""Processed documents %d"" % hdp_transformer.gensim_model.m_num_docs_processed) # 6547
```

#### Expected Results
We should expect that the hdp gensim model had processed the 100 documents in samples.
```python
print(""%d documents, %d features"" % x.shape)
# 100 documents, 6547 features
```

#### Actual Results
HDP processed 6547 documents
```python
print(""Processed documents: %d"" % hdp_transformer.gensim_model.m_num_docs_processed)
# Processed documents: 6547
```

#### Workaround, for the record
To make it work correctly, the sparse matrix `x` should be transposed.
```python
vectorizer = CountVectorizer()
x = vectorizer.fit_transform(samples)
inv_vocab = {v: k for k, v in vectorizer.vocabulary_.items()}

hdp_transformer = HdpTransformer(inv_vocab)
hdp_transformer.fit(x.T)
```

#### Versions
```
Windows-8.1-6.3.9600
('Python', '2.7.13 |Anaconda custom (64-bit)| (default, Dec 19 2016, 13:29:36) [MSC v.1500 64 bit (AMD64)]')
('NumPy', '1.12.1')
('SciPy', '1.0.0')
('gensim', '3.0.1')
('FAST_VERSION', 0)
```

",0,`` document 6547 sparse inv_vocab hdptransformer processed python matrix 100,`` document 6547 sparse inv_vocab hdptransformer processed python matrix 100 countvectorizer matutils.sparse2corpus hdp feature sample model def fit print x.shape,,,,,,,,,,,,
1231,63391252,tj is missing,`tj`: print types in json format is missing,0,tj json format print type,tj json format print type,,,,,,,,,,,,
1232,41210194,Add support for backticked commands with rarun2,"pancake asked me to suggest this. At the moment to pass a command as an arg with rr2 the syntax is as follow:

`arg1=!python -c'print ""beer""*1664' `

it would be great if the following was also supported:

```arg1=`python -c'print ""beer""*1664'` ```",0,beer arg1= -c'print *1664 `` python rr2 pancake arg moment,beer arg1= -c'print *1664 `` python rr2 pancake arg moment syntax follow pass support command,,,,,,,,,,,,
1233,16110075,KernelRidge doesn't work with sparse matrices,"The problem is just in the input validation.
",0,validation input,validation input,,,,,,,,,,,,
1234,17213269,[ListView + NavigatorIOS] Proper way to adjust the component's `top`,"Hi,

I got such components hierarchy:

```
NavigatorIOS > TabBarIOS > TabBarIOS.Item > ListView
```

However, it seems the `ListView` inside the `TabBarIOS` will not be ""positioned"" correct.
For example:

![image](https://cloud.githubusercontent.com/assets/2840571/7199746/bcc4a7dc-e529-11e4-8d9b-b47fa011e517.png)

I will need to set something like `style={{top: 30}}` to the `TabBarIOS.Item` to fix it. However, this solution seems to be not that ""clever"", and it is not responsive.

I'm wondering is there any proper way to adjust the ""top"" of the inner ListView?

Thanks
",1,listview `` tabbarios tabbarios.item top style= navigatorios clever //cloud.githubusercontent.com/assets/2840571/7199746/bcc4a7dc-e529-11e4-8d9b-b47fa011e517.png responsive,listview `` tabbarios tabbarios.item top style= navigatorios clever //cloud.githubusercontent.com/assets/2840571/7199746/bcc4a7dc-e529-11e4-8d9b-b47fa011e517.png responsive hierarchy adjust 30 proper position image solution https component inside,,,,,,,,,,,,
1235,64177706,Hidden initialWidth to be number or string,"<!--- Provide a general summary of the issue in the Title above -->
<!--
    Thank you very much for contributing to Material-UI by creating an issue! ❤️
    To avoid duplicate issues we ask you to check off the following list.
-->
<!-- Checked checkbox should look like this: [x] -->
- [x] I have searched the [issues](https://github.com/mui-org/material-ui/issues) of this repository and believe that this is not a duplicate.

## Expected Behavior
<!---
    If you're describing a bug, tell us what should happen.
    If you're suggesting a change/improvement, tell us how it should work.
-->

Hi, Im trying to use the updated `Hidden` with `initialWidth`

Not sure which one of these is correct:

```
<Hidden xsDown initialWidth={100}>
</Hidden>
<Hidden xsDown initialWidth={""xs""}>
</Hidden>
```
Either option gives me a warning

> Warning: Failed prop type: Invalid prop `initialWidth` of type `string` supplied to `Hidden`, expected `number`.
>     in Hidden

> Warning: Failed prop type: Invalid prop `initialWidth` of value `100` supplied to `WithWidth(HiddenJs)`, expected one of [""xs"",""sm"",""md"",""lg"",""xl""].
>     in WithWidth(HiddenJs)

> Warning: Failed prop type: Invalid prop `width` of type `number` supplied to `HiddenJs`, expected `string`.
>     in HiddenJs

I dont see the property on Hidden.d.ts either in HiddenProps/HiddenJsProps

## Current Behavior
<!---
    If describing a bug, tell us what happens instead of the expected behavior.
    If suggesting a change/improvement, explain the difference from current behavior.
-->

## Steps to Reproduce (for bugs)
<!---
    Provide a link to a live example (you can use codesandbox.io) and an unambiguous set of steps to reproduce this bug.
    Include code to reproduce, if relevant (which it most likely is).

    This codesandbox.io template _may_ be a good starting point:
    https://codesandbox.io/s/github/mui-org/material-ui/tree/v1-beta/examples/create-react-app


    If YOU DO NOT take time to provide a codesandbox.io reproduction, should the COMMUNITY take time to help you?

-->

Looking into the source

HiddenJs suggests it should be a number
https://github.com/mui-org/material-ui/blob/b72e77151659484c4c1a4a3853e66ee742d1a845/src/Hidden/HiddenJs.js#L98

However `initialWidth` also gets passed into `withWidth`
https://github.com/mui-org/material-ui/blob/b72e77151659484c4c1a4a3853e66ee742d1a845/src/Hidden/HiddenJs.js#L153

Which expects a string
https://github.com/mui-org/material-ui/blob/b72e77151659484c4c1a4a3853e66ee742d1a845/src/utils/withWidth.js#L121

## Context
<!---
    How has this issue affected you? What are you trying to accomplish?
    Providing context helps us come up with a solution that is most useful in the real world.
-->

For the moment my workaround is this, which seems to do what I want (ie hidden on SSR)

```
var hiddenmdprops: any = {
	mdDown: true,
	initialWidth: 'md',
};	
<Hidden {...hiddenmdprops}>
</Hidden>
```
And just ignore the warning.

## Your Environment
<!--- Include as many relevant details about the environment with which you experienced the bug. -->

| Tech         | Version |
|--------------|---------|
| Material-UI  |    v1.0.0-beta.27     |
| React        |         |
| browser      |         |
| etc          |         |
",1,hidden initialwidth hiddenjs prop `` codesandbox.io /hidden withwidth warning failed,hidden initialwidth hiddenjs prop `` codesandbox.io /hidden withwidth warning failed supply bug type invalid xsdown material-ui initialwidth= hiddenmdprops change/improvement //github.com/mui-org/material-ui/blob/b72e77151659484c4c1a4a3853e66ee742d1a845/src/hidden/hiddenjs.js,,,,,,,,,,,,
1236,46232219,Overzealous lemmatisation of -ss nouns,"The final -s is stripped even though the tag assigned is a singular noun (NN).
Some examples: sleepiness, incompleteness, loss, ass (unless they are recognised as proper nouns, which happens often if they are sentence-first).

A similar thing happens to nouns with other suffixes, e.g. anus → anu.

Seen in Spacy 1.7.2, model en_depent_web_md-1.2.1.",0,noun happen spacy sleepiness singular sentence-first nouns nn incompleteness en_depent_web_md-1.2.1,noun happen spacy sleepiness singular sentence-first nouns nn incompleteness en_depent_web_md-1.2.1 anus anu 1.7.2 suffix recognise -s strip loss final assign,,,,,,,,,,,,
1237,21491244,Option Proposal: `no-undef` covers inside of `typeof` operators,"Some days ago, I mistook modifying references which are inside of `typeof` operators while I refactored my code.

So I will request an option to catch references which are inside of `typeof` operators.
I thought the effect of the exception which ignores references which are inside of `typeof` operators is limited, because I guess that operator aims to explicit/implicit global variables.

``` js
{
    ""no-undef"": [2, {""typeof"": true}]
}
```

The following pattern are considered errors by an addition.

``` js
if (typeof anUndefinedVar === ""string"") {
}
```
",0,typeof operator `` reference inside anundefinedvar explicit/implicit no-undef aim refactored,typeof operator `` reference inside anundefinedvar explicit/implicit no-undef aim refactored js ago mistake pattern guess catch day modify limit addition,,,,,,,,,,,,
1238,5416363,Why no Marker#getPopup or Popup#getContent methods?,"Just curious behind why these methods aren't exposed. I know we can just do `Marker._popup` or `Popup._content`, but in a few recent projects I've needed them and don't feel great reaching into underscore-prefixed properties (might just be my style).

Anyways — just thought I'd bring it up. Happy to submit a PR for my branch, but I figured if they're not there already then there is a reason.
",0,underscore-prefixed popup._content marker._popup curious reach happy expose branch submit figure,underscore-prefixed popup._content marker._popup curious reach happy expose branch submit figure style feel bring project pr reason property method,,,,,,,,,,,,
1239,39420740,Add `as` subcommand to dump syscall info in .asm or .h,useful for later #include and use in your rasm2 snippets,0,rasm2 snippet,rasm2 snippet,,,,,,,,,,,,
1240,53913780,PhpOffice\PhpSpreadsheet\Reader\Html::load not working for html files smaller than 2048 bytes.,"This is:

- [x] a bug report
- [ ] a feature request
- [ ] **not** a usage question (ask them on https://stackoverflow.com/questions/tagged/phpspreadsheet or https://gitter.im/PHPOffice/PhpSpreadsheet)

### What is the expected behavior?

The bug refers  to the PhpOffice\PhpSpreadsheet\Reader\Html::canRead($filename). 
To return true if a valid html file(path) is served.

### What is the current behavior?

If the filesize is smaller than 2048 the value of the self::TEST_SAMPLE_SIZE the function
will always return false since inside the  Html::readEnding() nothing is read by the
fread($this->fileHandle, $blockSize).

I suspect this is caused by the  fact that Html::readBegining() is reading after EOF and
fseek($this->fileHandle, $size - $blockSize); does not have the expected behaviour.

Because of this issue I'm unable to load any html file that has a size smaller than 2048.

### What are the steps to reproduce?

Please provide a [Minimal, Complete, and Verifiable example](http://stackoverflow.com/help/mcve) of code that exhibits the issue without relying on an external Excel file or a web server:

```php
<?php

require __DIR__ . '/vendor/autoload.php';

// add code that show the issue here...

$reader = new Html();
$spreadsheet = $reader->load(""test.html""); // where test.html filesize < 2048


### Which versions of PhpSpreadsheet and PHP are affected?
Happend in:
PhpSpreadsheet latest (installed with composer require)
PHP 7.0.20",1,html php 2048 test.html filesize filehandle phpspreadsheet blocksize this- require,html php 2048 test.html filesize filehandle phpspreadsheet blocksize this- require size file load issue read verifiable reader- happend excel __dir__,,,,,,,,,,,,
1241,46627702,Add documentation to use reference object as replacement to DOM node,"It would be nice if a function could be passed instead of an html element for `reference` at init.  The function would return a bounding box that could be used for positioning.

The function is necessary --- rather than just a plain object --- to allow for cases where the bounding box would change over time.  This would allow updates with `popper.update()`.

Having this feature would make support for [libs like Cytoscape](https://github.com/nrnb/GoogleSummerOfCode/issues/84) much better.

Thanks for your consideration.",0,bounding box function cytoscape //github.com/nrnb/googlesummerofcode/issues/84 popper.update libs consideration init plain,bounding box function cytoscape //github.com/nrnb/googlesummerofcode/issues/84 popper.update libs consideration init plain position html element reference feature nice object pass update support,,,,,,,,,,,,
1242,2013208,Adding a map resize event,"Hi, 

I often miss a ""resize"" event on the map container. I know I can create this by listening to window resize and then check if the size of the container div has changed, but it would be better to have this in the Leaflet core. It's especially useful when showing a Leaflet map in a responsive layout with custom layer controls etc.

To get this event with the current Leaflet core, I'm extending the _onResize method of L.Map:

```
_onResize: function () {
    var oldSize = this.getSize(),
        newSize = new L.Point(this._container.clientWidth, this._container.clientHeight);

    if (!newSize.equals(oldSize)) {
        this.fire('resize', newSize);
        L.Map.prototype._onResize.call(this)
    }
}
```

Bjorn
",0,oldsize newsize leaflet _onresize resize container core event `` this.getsize,oldsize newsize leaflet _onresize resize container core event `` this.getsize this._container.clientwidth this._container.clientheight newsize.equals l.map.prototype._onresize.call 'resize map this.fire l.point bjorn responsive,,,,,,,,,,,,
1243,17383557,Show number of flags on each flagspace,"in `fs` and `fsj` (json)
",0,fsj fs json,fsj fs json,,,,,,,,,,,,
1244,52022331,Close Button on Search Memory Window Does Nothing,"In the MGBA 0.6b1 release, the Close button in the Search Memory window has no result. Clicking the close button on the window works as expected.
Operating System: Arch Linux (x86-64)
QT Version: 5.9.0

",0,close button window clicking qt 5.9.0 0.6b1 x86-64 arch memory,close button window clicking qt 5.9.0 0.6b1 x86-64 arch memory mgba operating search release linux system result expect version,,,,,,,,,,,,
1245,23783524,zlib: inconsistent call to flush callback on oversized buffers,"When using an oversized buffer, the flush callback is only sometimes called.

``` js
'use strict';
const zlib = require('zlib');

const buf = new Buffer(100000);
const def = zlib.createDeflate({
  highWaterMark:5,
  level: 2
});
def.on('drain', ()=> console.log('drained'));
def.write(buf, ()=> {
  console.log('after write');
  def.flush(zlib.Z_FULL_FLUSH, function(err) {
    console.log('flushed');
  });
  def.end();
});
```

``` text
bash-3.2$ ./node ~/test.js
drained
after write
bash-3.2$ ./node ~/test.js
drained
after write
flushed
bash-3.2$ 
```

Relevant IRC Chat

``` irc
15:46 jasnell: not yet... the inconsistency seems to have something to do with the size of the buffer
15:46 jasnell: if I drop down to Buffer(10000), it works fine
15:46 chrisdickinson: that's < zlib window size
15:47 chrisdickinson: it might be in limbo waiting for a corresponding read
15:47 thealphanerd: adding a read does give a consisent flush
15:48 jasnell: ok, makes for a rather tricky inconsistency
15:48 jasnell: sometimes it works, sometimes it doesn't, with no indication as to why
15:50 thealphanerd: jasnell: I think you can check to see if write returns false?
15:51 chrisdickinson: ah
15:51 chrisdickinson: might see how many times the handle is written to per-buffer
15:51 chrisdickinson: https://github.com/nodejs/node/blob/v4.2.1/lib/zlib.js#L588-L593
```

Will be getting back to this to investigate. @chrisdickinson @TheAlphaNerd 

Related to: https://github.com/nodejs/node/pull/3534
",0,chrisdickinson jasnell write bash-3.2 15:51 15:46 thealphanerd flush buffer const,chrisdickinson jasnell write bash-3.2 15:51 15:46 thealphanerd flush buffer const console.log ~/test.js zlib 15:48 15:47 ./node drain inconsistency buf ``,,,,,,,,,,,,
1246,35190699,Incosistent API definition and test for ingest.get_pipeline,"**Elasticsearch version**: master (21af485a88bc4f667fc043cabd61dd54a823ae92)

`ingest.get_pipeline` has `id` parameter marked as required (https://github.com/elastic/elasticsearch/blob/master/rest-api-spec/src/main/resources/rest-api-spec/api/ingest.get_pipeline.json#L12) yet the tests (https://github.com/elastic/elasticsearch/blob/master/rest-api-spec/src/main/resources/rest-api-spec/test/ingest/10_basic.yaml#L49) call `get_pipeline` without the `id` parameter.

Integrated test suite should be validating parameters marked as required.
",1,parameter mark require l49 l12 integrated ingest.get_pipeline get_pipeline //github.com/elastic/elasticsearch/blob/master/rest-api-spec/src/main/resources/rest-api-spec/test/ingest/10_basic.yaml //github.com/elastic/elasticsearch/blob/master/rest-api-spec/src/main/resources/rest-api-spec/api/ingest.get_pipeline.json,parameter mark require l49 l12 integrated ingest.get_pipeline get_pipeline //github.com/elastic/elasticsearch/blob/master/rest-api-spec/src/main/resources/rest-api-spec/test/ingest/10_basic.yaml //github.com/elastic/elasticsearch/blob/master/rest-api-spec/src/main/resources/rest-api-spec/api/ingest.get_pipeline.json 21af485a88bc4f667fc043cabd61dd54a823ae92 version** validate **elasticsearch suite test https master call http,,,,,,,,,,,,
1247,23193318,isoWeekday(String) inconsistent with isoWeekday(Number) on Sunday,"**isoWeekday(7)** gives me Sunday of **this** iso week (monday-sunday)
**isoWeekday(""Sunday"")** gives me the Sunday of **previous** iso week

![screen shot 2015-10-28 at 07 53 49](https://cloud.githubusercontent.com/assets/2909621/10781644/2eb5712a-7d49-11e5-9a5b-e404cf5ff4c5.png)

version: https://cdnjs.cloudflare.com/ajax/libs/moment.js/2.10.6/moment.min.js
",1,sunday **isoweekday iso week ** 53 2015-10-28 //cloud.githubusercontent.com/assets/2909621/10781644/2eb5712a-7d49-11e5-9a5b-e404cf5ff4c5.png **this** **previous**,sunday **isoweekday iso week ** 53 2015-10-28 //cloud.githubusercontent.com/assets/2909621/10781644/2eb5712a-7d49-11e5-9a5b-e404cf5ff4c5.png **this** **previous** shot monday-sunday 49 07 //cdnjs.cloudflare.com/ajax/libs/moment.js/2.10.6/moment.min.js screen https `` version http,,,,,,,,,,,,
1248,34239583,Remove file_echo.php,"With current browsers file_echo.php could be removed and replaced by javascript code using Files and Blob API, see:

```
https://developer.mozilla.org/en-US/docs/Web/API/Blob
https://developer.mozilla.org/en-US/docs/Web/API/File
http://www.html5rocks.com/en/tutorials/file/dndfiles/
```

Pretty much all current browsers support it fine:

```
http://caniuse.com/#feat=fileapi
http://caniuse.com/#feat=blobbuilder
```
",0,//caniuse.com/ http browser `` feat=fileapi feat=blobbuilder //www.html5rocks.com/en/tutorials/file/dndfiles/ //developer.mozilla.org/en-us/docs/web/api/file //developer.mozilla.org/en-us/docs/web/api/blob current,//caniuse.com/ http browser `` feat=fileapi feat=blobbuilder //www.html5rocks.com/en/tutorials/file/dndfiles/ //developer.mozilla.org/en-us/docs/web/api/file //developer.mozilla.org/en-us/docs/web/api/blob current files file_echo.php blob javascript pretty fine api replace remove support,,,,,,,,,,,,
1249,19650879,Add support for MASM syntax,"https://twitter.com/capstone_engine/status/630755810780426240
",0,//twitter.com/capstone_engine/status/630755810780426240 http,//twitter.com/capstone_engine/status/630755810780426240 http,,,,,,,,,,,,
1250,43494312,docs: Adjust keyboard shortcuts for macOS users.,"Some shortcuts on macOS are different than Windows/Linux ones, specifically:
* `PgUp` -> `Fn + Up Arrow`
* `PgDn` -> `Fn + Down Arrow`
* `End` -> `Fn + Right Arrow`
* `Enter` -> `Return`

Those shortcuts are present both in the `?` hotkeys docs and the [user docs](https://chat.zulip.org/help/keyboard-shortcuts).

A possible feature would be to tweak the docs and add info for macOS users, if the user agent suggests they're on a Mac.",1,fn arrow doc shortcut user macos hotkeys //chat.zulip.org/help/keyboard-shortcuts windows/linux tweak,fn arrow doc shortcut user macos hotkeys //chat.zulip.org/help/keyboard-shortcuts windows/linux tweak pgup pgdn agent enter mac info feature return add http,,,,,,,,,,,,
1251,32311627,Change `include_global_state` default to `false`,"It is trappy to restore an index and suddenly have your global state change, eg see https://github.com/elastic/elasticsearch/issues/18559

I think state should only be restored if specifically requested.  We should change the `include_global_state` default to `false`
",0,restore trappy include_global_state //github.com/elastic/elasticsearch/issues/18559 suddenly change global false request default,restore trappy include_global_state //github.com/elastic/elasticsearch/issues/18559 suddenly change global false request default http,,,,,,,,,,,,
1252,29691382,RConfig's bool values must be case insensitive,"for example: `e scr.color=True`
",0,scr.color=true,scr.color=true,,,,,,,,,,,,
1253,69337060,"PhpCpd ""names_exclude"" option doesn't work","| Q               | A
| --------------- | ---
| Version         | `GrumPHP 0.14.0`
| Bug?            | yes
| New feature?    | no
| Question?       | no
| Documentation?  | no
| Related tickets | #277

<!-- In case of a bug, please fill in following information:-->
**My configuration**
```yaml
# grumphp.yml
parameters:
    tasks:
        phpcpd:
            names_exclude:
              - 'Foo.php'
              - 'Bar.php'
```

I skip the ""steps to reproduce"" and the ""expected results"", because this bug can be seen with the naked eye.

I'm talking about the format of the `names_exclude` (`names-exclude`) option passed to the phpcpd.

https://github.com/phpro/grumphp/blob/b5d547def4ea08bd8aa0e43f1130c5936ace621b/src/Task/PhpCpd.php#L77

As we can see, we're trying to pass this option using `addArgumentArray` method, which means that it will be formatted as
`--names-exclude=Foo.php --names-exclude=Bar.php`.

In the same time `phpcpd` expects this option to not be an array and to have comma-separated value:

https://github.com/sebastianbergmann/phpcpd/blob/24d9a880deadb0b8c9680e9cfe78e30b704225db/src/CLI/Command.php#L55-L61

I'm going to create a PR that replaces the call of `addArgumentArray` method with the call of `addOptionalCommaSeparatedArgument` method.",0,phpcpd names_exclude addargumentarray `` method bug option format pass names-exclude=foo.php,phpcpd names_exclude addargumentarray `` method bug option format pass names-exclude=foo.php names-exclude=bar.php l55-l61 grumphp.yml grumphp configuration** comma-separated addoptionalcommaseparatedargument 277 0.14.0 //github.com/sebastianbergmann/phpcpd/blob/24d9a880deadb0b8c9680e9cfe78e30b704225db/src/cli/command.php,,,,,,,,,,,,
1254,3116439,maxBounds freezes map in 0.6.3,"Setting the maxBounds of a map (through map options or the setMaxBounds function) works perfectly in IE8. But after calling invalidateSize, panning to outside the max bounds causes an ""Out of stack space"" exception in IE8.

Demo: http://dl.dropboxusercontent.com/u/67198349/leaflet/IE8MaxBoundsInvalidateSizeIssue.htm (Click the Full Screen link at the buttom to trigger invalidateSize())
",0,invalidatesize ie8 map setmaxbounds buttom //dl.dropboxusercontent.com/u/67198349/leaflet/ie8maxboundsinvalidatesizeissue.htm maxbounds max perfectly pan,invalidatesize ie8 map setmaxbounds buttom //dl.dropboxusercontent.com/u/67198349/leaflet/ie8maxboundsinvalidatesizeissue.htm maxbounds max perfectly pan demo setting stack space screen bound trigger exception link ``,,,,,,,,,,,,
1255,29078012,An incorrect code example in doc,"[This section](http://sequelize.readthedocs.org/en/latest/docs/instances/#working-in-bulk-creating-updating-and-destroying-multiple-rows-at-once) in the documentation gives the following example of how to use `Model.update`, which is incorrect.

``` js
Task.bulkCreate([
  {subject: 'programming', status: 'executing'},
  {subject: 'reading', status: 'executing'},
  {subject: 'programming', status: 'finished'}
]).then(function() {
  return Task.update(
    { status: 'inactive' }, /* set attributes' value */,
    { where: { subject: 'programming' }} /* where criteria */
  );
}).then(function(affectedRows) {
  // affectedRows will be 2
  return Task.findAll();
}).then(function(tasks) {
  console.log(tasks) // the 'programming' tasks will both have a status of 'inactive'
})
```

The [API](http://sequelize.readthedocs.org/en/latest/api/model/#updatevalues-options-promisearrayaffectedcount-affectedrows) states that the argument currently called `affectedRows` will actually be an array instead of a number.

New users are likely to be misled.
",1,'programming status subject affectedrows .then task 'inactive 'executing /* */,'programming status subject affectedrows .then task 'inactive 'executing /* */ function working-in-bulk-creating-updating-and-destroying-multiple-rows-at-once updatevalues-options-promisearrayaffectedcount-affectedrows task.update task.findall task.bulkcreate model.update //sequelize.readthedocs.org/en/latest/docs/instances/ //sequelize.readthedocs.org/en/latest/api/model/ 'reading,,,,,,,,,,,,
